date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:45:29	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:28%20GMT	https://tetherhub.in/assets2/fonts/fa-brands-400.svg	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-brands-400.svg	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:29	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:29%20GMT	https://tetherhub.in/assets2/fonts/fa-regular-400.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-regular-400.eot	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:30	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:29%20GMT	https://tetherhub.in/assets2/fonts/fa-regular-400.eot?	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-regular-400d41d.eot	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:30	232/232	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:30%20GMT	https://tetherhub.in/assets2/fonts/fa-regular-400.woff2	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-regular-400.woff2	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:30	231/231	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:30%20GMT	https://tetherhub.in/assets2/fonts/fa-regular-400.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-regular-400.woff	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:31	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:30%20GMT	https://tetherhub.in/assets2/fonts/fa-regular-400.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-regular-400.ttf	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:31	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:31%20GMT	https://tetherhub.in/assets2/fonts/fa-regular-400.svg	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-regular-400.svg	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:31	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:31%20GMT	https://tetherhub.in/assets2/fonts/fa-solid-900.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-solid-900.eot	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:31	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:31%20GMT	https://tetherhub.in/assets2/fonts/fa-solid-900.eot?	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-solid-900d41d.eot	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:31	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:31%20GMT	https://tetherhub.in/assets2/fonts/fa-solid-900.woff2	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-solid-900.woff2	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:32	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:31%20GMT	https://tetherhub.in/assets2/fonts/fa-solid-900.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-solid-900.woff	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:32	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:32%20GMT	https://tetherhub.in/assets2/fonts/fa-solid-900.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-solid-900.ttf	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:32	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:32%20GMT	https://tetherhub.in/assets2/fonts/fa-solid-900.svg	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/fa-solid-900.svg	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:32	220/220	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:32%20GMT	https://tetherhub.in/assets2/fonts/ikon.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/ikon.eot	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:33	220/220	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:32%20GMT	https://tetherhub.in/assets2/fonts/ikon.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/ikon.ttf	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:33	221/221	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:33%20GMT	https://tetherhub.in/assets2/fonts/ikon.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/ikon.woff	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:33	220/220	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:33%20GMT	https://tetherhub.in/assets2/fonts/ikon.svg	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/ikon.svg	(from https://tetherhub.in/assets2/css/vendor.bundle.css?ver=20220116140)
17:45:33	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:33%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Light.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Light.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:34	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:33%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Light.eot?	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Lightd41d.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:34	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:34%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Light.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Light.woff	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:34	65512/65512	---M--	200	added ('OK')	text/html	etag:%22ffe8-5db306f134400%22	https://tetherhub.in/assets2/fonts/Roboto-Light.woff2	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Light-2.html	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:34	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:34%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Light.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Light.ttf	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:35	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:34%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Regular.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Regular.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:35	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:35%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Regular.eot?	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Regulard41d.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:35	65916/65916	---M--	200	added ('OK')	text/html	etag:%221017c-5db306f134400%22	https://tetherhub.in/assets2/fonts/Roboto-Regular.woff2	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Regular-2.html	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:35	231/231	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:35%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Regular.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Regular.woff	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:35	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:35%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Regular.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Regular.ttf	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:36	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:35%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Medium.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Medium.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:36	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:36%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Medium.eot?	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Mediumd41d.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:36	66792/66792	---M--	200	added ('OK')	text/html	etag:%22104e8-5db306f134400%22	https://tetherhub.in/assets2/fonts/Roboto-Medium.woff2	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Medium-2.html	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:36	230/230	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:36%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Medium.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Medium.woff	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:36	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:36%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Medium.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Medium.ttf	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:37	227/227	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:36%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Bold.eot	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Bold.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:37	227/227	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:37%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Bold.eot?	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Boldd41d.eot	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:37	229/229	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:37%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Bold.woff2	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Bold.woff2	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:37	228/228	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:37%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Bold.woff	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Bold.woff	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:38	227/227	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:37%20GMT	https://tetherhub.in/assets2/fonts/Roboto-Bold.ttf	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/fonts/Roboto-Bold.ttf	(from https://tetherhub.in/assets2/css/stylys.css)
17:45:38	224/224	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2003%20Jul%202022%2015:45:38%20GMT	https://tetherhub.in/assets2/images/ath-gfx.png	C:/Users/dimit/Desktop/grb/adsadadasdaad/tetherhub.in/assets2/images/ath-gfx.png	(from https://tetherhub.in/assets2/css/stylys.css)
